identificador,dia,hora,user,textoidentificador,dia,hora,user,texto
1496264935223042049,2022-02-22,20:25:34,juanchoriental,'@PabloSilvaGon @ValentiEsteban @Frente_Amplio @votanoderogar @YoNoDerogo @UyNOderoga @VotaSiUy @UYVotaNO No no tengan ninguna duda:Son mentirosos contumaces nada mas'
1496263168372482051,2022-02-22,20:18:33,tete1905,'@TVCIUDADuy @Oandradelallana @GuidoManiniRios @pilar_teijeiro @Tinchorgz @josemacaraballo @cabezamartini @Frente_Amplio @Cabildo_UY @perezanalaura @Chasquetti  https://t.co/wSfNaFqA73'
1496263114945630208,2022-02-22,20:18:20,tete1905,'@ChCarreraLeal @Frente_Amplio @AlfredoFratti @LuciaEtchever11  https://t.co/xP71irrz2K'
1496263023434268679,2022-02-22,20:17:58,ootabare,'@darioelque @Nataliabrites5 @Frente_Amplio 🤣🤣🤣  https://t.co/MNCMAopT0v'
1496262830454198273,2022-02-22,20:17:12,jorgepe89015846,'@lolilalesca @Frente_Amplio las ofrendas, que les permiten hacer crecer sus ahorros en nombre de Dios, acortando el plazo en crecimientos de sus cuentas bancarias, a costra de la ignorancia del pueblo constituyente!!.'
1496262746387718145,2022-02-22,20:16:52,giovann36431951,'@Frente_Amplio @FACerroLargo'
1496262681229246465,2022-02-22,20:16:37,walterbuffa1,'@sincoloressinp1 @EDiGiovanni4 @Frente_Amplio Le quedo debiendo al Uruguay , pedir  PERDÓN por haber asesinado, robado , traidor a la patria, y en esta lista están varios vivos todavía. ( pepillo y secuaces) entre otros . No vendan más humo'
1496261862392229889,2022-02-22,20:13:21,tallerdelucas,'A quien me recuerda...? @Frente_Amplio @PITCNT1 alguna idea?'
1496261774827565056,2022-02-22,20:13:00,chcarreraleal,'Cerrando otra linda jornada de cara al 27 de Marzo por el #VotoSi, en el Comité del @Frente_Amplio de Santa Rosa junto a @AlfredoFratti y @LuciaEtchever11 #La609ConElSi  https://t.co/jlpRjgvyEG'
1496261631415885825,2022-02-22,20:12:26,victorr63713304,'@darioelque @Frente_Amplio Vos sos demasiado zurdo para este FA'
1496261374611456000,2022-02-22,20:11:25,jorgepe89015846,'@lolilalesca @Frente_Amplio afán del Poder, son los que quieren servirse de la política, para hacer negocios lucrativos en beneficios personales, y desde entonces, sus comportamientos, son como el de los pastores evangélicos, cuando no se conforman con el diezmo de sus creyentes y ruegan por   (Sigue)'
1496261266415013891,2022-02-22,20:10:59,venceremosfa,'Minutos antes del debate con Manini, el compañero Óscar Andrade nos deja un saludo.  Veníte a la Plaza de la Ex Terminal Goes o seguilo por nuestras redes 💪🏻 @Frente_Amplio @CoordC_FA @VotaSiUy  https://t.co/5SyokXT6u0'
1496271484842647557,2022-02-22,20:51:36,abrahan12903343,'@JoseRicardoTB Y entonces? Me supongo que sí cuestionaramos la compasión que siente un delincuente cuando esta frente a su victima, algunas personas dirán, que son ladrones porque tienen necesidades economicas?   El que es delincuente, lo seguirá siendo, aunque usted, le otorgue empleo.'
1496269787076378626,2022-02-22,20:44:51,ffleita,'@EPreve @NegraCasablanca #VotaSi #debateluc'
1496269420964069379,2022-02-22,20:43:23,darwincanelones,'Es hoy. A las 21hs #Debate sobre los 135 art de la #LUC es importante contraponer ideas, informar, con argumentos, como lo sabe hacer @Oandradelallana Mejora la democracia, es por ahí.   Lo podés ver por estas vías de comunicación. Y en alguna q otra plaza tmb #Andrade #VotaSi👇  https://t.co/61pO82sljr'
1496271448255741955,2022-02-22,20:51:27,wolfauror,'@WaldenMacnair1 -Dejo que besara su frente para posteriormente cerrar los ojos tumbándose en aquella cama-  Es mas cómoda que la mía. Debe ser el colchón.'
1496269065580687364,2022-02-22,20:41:59,renovainfouy,'Que vas a votar este 27 de Marzo.   #VotaSi  #VotaNOderogar  #Referendum #debateluc'
1496271427913363464,2022-02-22,20:51:22,jeb15978927,'@ccp_solo Un zurdo empobrecedor como varios de los venezolanos q están llegando a Chile luego de pensar como todo zurdo empobrecedor y quedarse en pelotas y con todos los políticos millonarios. 2 dedos de frente, es lo q se necesita, pero más fuerte es el discurso barato de la desigualdad.'
1496271412117581824,2022-02-22,20:51:18,luismi_mh,'#Pumas seguirá usando a la cantera como base para el duelo frente a Saprissa el día de mañana.   @PumasMX @Puma_VAVEL  https://t.co/v4dCmr842v'
1496268856519766016,2022-02-22,20:41:09,julietazidan,'Me dijo mi papá que fue al súper y que se decían los trabajadores del mismo “hay ambiente de clásico”.  Se viene!!!! #VotaSi #debateluc'
1496267689110736899,2022-02-22,20:36:31,martinaldaya,'@Frente_Amplio'
1496267623780298755,2022-02-22,20:36:15,gloriaymelgar,'@Lunatica2020 @La_July8 GRACIAS FRENTE AMPLIO POR HACERNOS CONOCER Y DEJARNOS TAN ALTO COMO PAIS.GRACIAS TABARE Y MUJICA.  https://t.co/evodMKmu5J'
1496267594445295619,2022-02-22,20:36:08,martinaldaya,'@Frente_Amplio'
1496268819819642884,2022-02-22,20:41:00,mppcanelones,'Se fue un hermoso atardecer, cerrando la jornada por Atlántida!  👉🏽Canelones #VotaSi  https://t.co/NXSrAB0gaw'
1496268730648920064,2022-02-22,20:40:39,maryege,'#VotaSi'
1496267497053601798,2022-02-22,20:35:45,miriamrod61,'Porque la bandana de la ex aspirante a vice frustrada x voto popular es celeste o azul? 🤔 @Frente_Amplio'
1496267493844865024,2022-02-22,20:35:44,martinaldaya,'@Frente_Amplio'
1496268561270116354,2022-02-22,20:39:58,renovainfouy,'🗳 Vivi el debate entre Oscar Andrade (#VotaSi) y Guido Manini (#VotaNOderogar) por Renovación Informativa.  https://t.co/tVi77GaieL'
1496268485340676100,2022-02-22,20:39:40,maryege,'#VotaSi'
1496268412833644546,2022-02-22,20:39:23,maryege,'#VotaSi'
1496267398789451784,2022-02-22,20:35:21,ebraquett,'@portalmvd Che @portalmvd  no fue ministro los 15 años del gobierno del frente amplio,'
1496266630816579587,2022-02-22,20:32:18,cabvuy,'La mayor información posible indica que se expresaron menos de 700mil voluntades, y que el @Frente_Amplio parece estar mintiendo a cara de perro para sostener su lamentable postura...'
1496271399677267968,2022-02-22,20:51:15,sandrainesrozo,'@AviancaEscucha  hace 8 días hice un cambio de itinerario, pagué el excedente y ahora resulta que en su sistema no aparece mi pasaje,me bajaron la otra reserva.Y su línea telefónica me dice que siga esperando a ver si pueden conciliar el pago? De frente se van a quedar con esa $$'
1496271398624501761,2022-02-22,20:51:15,sison1959,'@AguerreEduardo Hoy  un cubano disfrazdo de uruguayo que milita en el partido comunista disfrazado de frente amplio y que no paga la contribución de canelones por qué es pobre ,debate con un demócrata republicano y  nieto de orientales .  https://t.co/kCL3oL5oxJ'
1496271378919706625,2022-02-22,20:51:10,alegianakis,'@VOTA_SI_ @likechichian Buena pregunta, largo de responder. En mi experiencia cuando ingrese aún estaba el viejo sistema de formación año 2004, el curso se hacía frente a la guardia de coraceros. Se suponía que eran 6 meses, a los 3 meses y poco te sacaban a la calle con unas 8 materias,'
1496271375031586816,2022-02-22,20:51:09,bamj16,'@JavierLight17 @campeonsupr @elvinkobs @DeportesUno650 Eso si concuerdo contigo ahora lo que hizo Claudio Aquino el sábado de festejar el segundo gol de cerro mostrando el parche de campeón frente a la gente de guaraní no merecía una amarilla también?'
1496271316906909696,2022-02-22,20:50:55,jlpz65,'@AreliPaz Pues se lo puede decir a él mismo frente al espejo y a su familia. Esa “enfermedad “ los infectó desde que empezó a vivir de la política'
1496271316672040961,2022-02-22,20:50:55,bancadacyan,'#Plenaria45 | Nuestro diputado @hectorsales11 recuerda que con las reformas hay más herramientas, incluso, para iniciar procesos judiciales frente al abusos de los usureros. El pliego de reformas establece también multas e infracciones.'
1496271298636492802,2022-02-22,20:50:51,milagroscenizo2,'Frente en alto,mente positiva ,dios en el corazón,pasos firmes,metas claras y siempre humilde!'
1496271298129178624,2022-02-22,20:50:51,bozzanogervasio,'Frente a la opacidad de los hogares, cuando se trata de polemizar sobre estos asuntos, los feminismos progresistas y liberales se emparentan. Ambos proponen que las mujeres dejen sus casa y se inserten en el mercado laboral.  https://t.co/t0H3tBOImp @ManuHoya'
1496271297004937222,2022-02-22,20:50:51,asunmerineros,'A ver, este es uno de los pocos casos raros en lo que está sucediendo en el #PartidoPopular  Ahora mismo, apoyar a #PabloCasado supone ser enterrado políticamente con él Frente a la desbandada habitual de los vástagos del poder, sorprende ver gestos como este'
1496271290587615244,2022-02-22,20:50:49,lahuellasv,'#TráficoSV | Reportan un fuerte accidente de tránsito sobre el Bulevar Constitución, frente al Colegio Genesis, donde 5 carros se han visto involucrados.   Hasta el momento, se desconoce si hay lesionadas.  https://t.co/1g821q7xDp'
1496271258044018689,2022-02-22,20:50:41,km2pe,'@martinhidalgo En este momento no valen parches. Es momento de una reforma política integral para liberarnos de las organizaciones político delictivas que tienen amarrado el sistema. #unidad frente al #EstadoCombi.   KM2'
1496271257981050880,2022-02-22,20:50:41,gragasaki,'@CoachAdjudicato Ah yes, un caso de Si salio bien, es porque estoy bien no tiene nada que ver con Azir parandose en ese crash frente a el de el lado donde tiene free la E Sylas  Also, scorch+comet ???? Minimo hubiera dicho Aery  Also 2, veo Soraka y veo Yuumi, idk fam yo voy con lategame runes'
1496266595123015680,2022-02-22,20:32:10,reclamos,'con #CircoConstituyente  que apoya boric pc y frente amplio este nuevo gobierno terminará antes porque el pueblo de Chile lo pide'
1496268368910954497,2022-02-22,20:39:13,leonardomagno_4,'@TelemundoUY Tampoco íbamos a juntar las firmas Y sin embarco las juntamos. #VotaSí'
1496266580325449728,2022-02-22,20:32:06,visor_21,'Gabriel Boric entrega al Partido Comunista el manejo de las comunicaciones  https://t.co/h3CMcobuEW  Boric durante la campaña dijo que en “un gobierno del Frente Amplio no se cerrarán ni presionará a ningún medio”'
1496271227559849984,2022-02-22,20:50:34,_vicecxptain,'@ICEBLCK_ y encima, era tan ñoño con esos temas que quería que “esa” primera vez fuera con alguien con quien compartiera sentimientos mutuos.. y desgraciadamente Baji no lo hacía.   ——— No puedo..   Bajó la cabeza murmurando, apoyando su frente contra el hombro ajeno.'
1496267549021032448,2022-02-22,20:35:57,sofonisba20,'#Andrade  #VotaSi  #DebateLUC'
1496266499123990528,2022-02-22,20:31:47,pacotejera,'@_____liz_______ Ósea que antes del frente amplio, en 180 años de historia no se creó ninguna política de las destacadas?  Dan pena cuando cuando se sienten  los creadores del universo en 15  años y  desconocen más de 180 años de historia…'
1496271215262064641,2022-02-22,20:50:31,waldenmacnair1,'@WolfAuror -Se acerca al menor poniéndose a su lado y pongo mis labios sobre tú frente suavemente. -  Sigues con fiebre  -Digo separandome rápidamente y tomando el paño para mojarlo de nuevo. -  Tumbate, esto te hará bien'
1496271208630861826,2022-02-22,20:50:30,5plexo91,'Fingiendo que me estaba desmayando después de haberme brincado el rojo en frente de una patrulla  https://t.co/tQVlEs7SRk'
1496266343087288328,2022-02-22,20:31:10,martinaldaya,'@Frente_Amplio'
1496267113472086016,2022-02-22,20:34:13,sofibenitez2906,'Ya pronta para ver el #debateluc #DebatexTVCiudad #VotaSi @Oandradelallana  https://t.co/tGM86JqkKK'
1496271208219873280,2022-02-22,20:50:30,junerguzman,'¡Dando es como se recibe!  Hoy tuvimos la bendición de compartir un refrigerio con los trabajadores de la Dirección de Obras Municipales (DOM), que laboran actualmente frente a Funerales y Capillas Ismael Guzmán.  Ellos trabajan entre el sol y diversos inconvenientes.  https://t.co/RuTzLJoqWH'
1496266269313613832,2022-02-22,20:30:52,martinaldaya,'@Frente_Amplio'
1496266901621780480,2022-02-22,20:33:23,beaconsecuente,'Buena noticia!, para la boluda que no voy a decir quién soy, que estando de vacaciones, me descansé pensando que el DirecTv de la casa, tenía TV Ciudad. #DebateLuc #VotáSi'
1496266715717640195,2022-02-22,20:32:38,marciomar1992,'#debateluc  #VotaSi'
1496266225541918721,2022-02-22,20:30:42,susana_zz,'Qué decepcionante el silencio de casi todxs ... Frente Amplio y feministas del FA, ley pareja no es dura'
1496266610990268416,2022-02-22,20:32:14,veronicarf1212,'Bueno esperando que arranque #TvCiudad #VotaSi 🇺🇾  https://t.co/0o2BqiEipy'
1496266162941968387,2022-02-22,20:30:27,martinaldaya,'@Frente_Amplio'
1496266456601878530,2022-02-22,20:31:37,kamba_lucy,'@Uruguay_Natural @compresidencia @expo2020dubai @Tabareviera #VOTASÍ para Derogar los 135 Artículos de la LUC  URUGUAY DEROGA 💪💪👏👏  https://t.co/BMYIarcuiC'
1496266148198891527,2022-02-22,20:30:23,marioschzgarcia,'Yolanda Díaz arrancará en primavera la fase de escucha del nuevo proyecto político que impulsa  https://t.co/k3OqssWweD  Por lo que leo, la fase de escucha durará 6 meses. Así que todavía queda mucho para ver qué será ese Frente Amplio'
1496266097791840263,2022-02-22,20:30:11,martinaldaya,'@Frente_Amplio'
1496266445600268289,2022-02-22,20:31:34,sergio_antonoff,'Hoy desde las 20:55 por @TVCIUDADuy vea a un Obrero de la Contrucción pintarle la cara al #MilicoCagón @GuidoManiniRios  ¡Déle duro Compañero @Oandradelallana!  #VotaSi  #ApagáLaLUC  #ElegiTVCiudad'
1496266439874990080,2022-02-22,20:31:33,luagazarian,'El NO supera al SÍ por 12 puntos según la última encuesta de @CifraConsultora.  Falta un mes para el referéndum y hoy es el debate entre Manini y Andrade.  ¿Ustedes qué votarán? #VotaSi #VotaNOderogar'
1496266033409277952,2022-02-22,20:29:56,martinaldaya,'@Frente_Amplio'
1496266387601657856,2022-02-22,20:31:20,cupertina54,'#VotaSi'
1496265974533787655,2022-02-22,20:29:42,roedmacr,'@diego_garita Yo personalmente prefiero los gritos de Pilar que tener que escuchar a las del frente amplio, como la de hoy que salió a felicitar a  a las mujeres gestantes por la recién aprobada ley en Colombia.'
1496266183007698947,2022-02-22,20:30:31,kamba_lucy,'@CarolAviaga @LuisLacallePou El 27 de Marzo Uruguay #VotaSí #VotoSí para Derogar los 135 Artículos de la LUC  #VOTOSÍ #VOTASÍ  https://t.co/dwRscDstsX'
1496265916685955075,2022-02-22,20:29:28,martinaldaya,'@Frente_Amplio'
1496265851258953741,2022-02-22,20:29:12,martinaldaya,'@Frente_Amplio'
1496266445600268289,2022-02-22,20:31:34,sergio_antonoff,'Hoy desde las 20:55 por @TVCIUDADuy vea a un Obrero de la Contrucción pintarle la cara al #MilicoCagón @GuidoManiniRios  ¡Déle duro Compañero @Oandradelallana!  #VotaSi  #ApagáLaLUC  #ElegiTVCiudad'
1496266150157725697,2022-02-22,20:30:24,verododera,'@tvflorida @fmflorida89_3 @Oandradelallana @Fabriciotvf @vmar7 @RODRGUEZEmi Éxitos!!! Un país pendiente de vuestro trabajo.'
1496265940983500804,2022-02-22,20:29:34,fmflorida89_3,'#DEBATE 📻📺  El equipo de TV Florida y @fmflorida89_3 presente en el debate que espera el país entre @Oandradelallana y @GuidoManiniRios. @Fabriciotvf es uno de los conductores, @vmar7 y @RODRGUEZEmi en cámaras.  https://t.co/sLekcwxuTv'
1496264869183692807,2022-02-22,20:25:18,tvflorida,'El equipo de TV Florida y @fmflorida89_3 presente en el debate que espera el país entre @Oandradelallana y @GuidoManiniRios. @Fabriciotvf es uno de los conductores, @vmar7 y @RODRGUEZEmi en cámaras.  https://t.co/SMMrCQAx68'
1496264511615115264,2022-02-22,20:23:53,lsiritto,'@bien_informados @Oandradelallana @GuidoManiniRios Tenía entendido que no lo transmitían'
1496264245675462656,2022-02-22,20:22:50,fmflorida89_3,'Senadora Amanda Della Ventura, la ex candidata a intendene @MarianaLorier, la edila @gabyrodriguezbu, el edil Fabiel González, entre otros dirigentes del @fafloridauy acompañan en las afueras del Centro Comercial a @Oandradelallana.  https://t.co/Q0dbmRJz8F'
1496264162317672448,2022-02-22,20:22:30,alejojojo69,'Hoy somos todos @Oandradelallana  #VotaSi  https://t.co/yybNcyrcdZ'
1496263328842276864,2022-02-22,20:19:11,fedespot,'@TVCIUDADuy @Oandradelallana @GuidoManini @Chasquetti @perezanalaura @pilar_teijeiro Está caída la página de tv ciudad, como lo vemos si no tenemos TV?'
1496263168372482051,2022-02-22,20:18:33,tete1905,'@TVCIUDADuy @Oandradelallana @GuidoManiniRios @pilar_teijeiro @Tinchorgz @josemacaraballo @cabezamartini @Frente_Amplio @Cabildo_UY @perezanalaura @Chasquetti  https://t.co/wSfNaFqA73'
1496262966488223744,2022-02-22,20:17:45,nacho72368312,'@carlosdenuevo @UyNomaColectivo @Oandradelallana @GuidoManiniRios Guantánamo'
1496262718432624641,2022-02-22,20:16:45,jjavierdeleon,'La clase trabajadora está contigo @Oandradelallana  Vamos arriba'
1496262710476283905,2022-02-22,20:16:44,francopereira29,'@Oandradelallana Esta bien, así justifican el despilfarro de sueldo en ustedes.'
1496262670722506755,2022-02-22,20:16:34,sandrarossanag1,'@MarioLuisCabra1 @JavierCaboUy @GuidoManiniRios @Oandradelallana @Cybertario @Cabildo_UY @MSArtiguista No Marito ...entre un Licenciado en Historia, Retirado Militar (en el grado de General)  y un albañil ...😉'
1496262613583511554,2022-02-22,20:16:20,tvflorida,'Senadora Amanda Della Ventura, la ex candidata a intendene @MarianaLorier, la edila @gabyrodriguezbu, el edil Fabiel González, entre otros dirigentes del @fafloridauy acompañan en las afueras del Centro Comercial a @Oandradelallana.  https://t.co/wpHXJXD0Ql'
1496262422444883970,2022-02-22,20:15:35,alfreassanelli,'@tvflorida @Oandradelallana @GuidoManiniRios @fafloridauy Y era necesario cortar la calle en pleno centro, desde las 17 horas quien sabe hasta cuando, por tal debate ? Y la libre circulación, por lo cual van a debatir seguramente dónde quedó ?'
1496262144576602112,2022-02-22,20:14:29,fmflorida89_3,'Arribó al Centro Comercial e Industrial de Florida el senador @GuidoManiniRios. Fue recibido con aplausos por los militantes de Cabildo Abierto. El senador @Oandradelallana ya está adentro.  https://t.co/4a5D1Qh4KP'
1496261884395335686,2022-02-22,20:13:27,jaimenievesdiz,'@leagrille @Oandradelallana @GuidoManiniRios IMPORTANTE INFORMACIÓN!!!!'
1496261779156049921,2022-02-22,20:13:02,tvflorida,'Arribó al Centro Comercial e Industrial de Florida el senador @GuidoManiniRios. Fue recibido con aplausos por los militantes de Cabildo Abierto. El senador @Oandradelallana ya está adentro.  https://t.co/7f3o2fR3Ly'
1496261054262910978,2022-02-22,20:10:09,leagrille,'En menos de una hora comienza el debate entre los senadores @Oandradelallana y @GuidoManiniRios, que podrás ver en el canal de Youtube de Caras y Caretas TV.  ¡ No se lo pierdan!'
1496261048638357512,2022-02-22,20:10:07,fernandolarrosa,'@infocapitaluy @Oandradelallana @TVCIUDADuy @GuidoManiniRios Disculpe. Pará ser abierto, es bastante complicado captar la señal. Solo con TV de abonados. Muy abierta no está la señal'
1496260615039766535,2022-02-22,20:08:24,laurague1977,'@PabloSilvaGon @gutosoy @leosarro @Frente_Amplio @GVillar_uy Porque es la única parte del abecedario que se saben, el resto lo ignoran. 🤷'
1496260585444773889,2022-02-22,20:08:17,mica_bezonas,'@Frente_Amplio Agradecería que informaran y no mintieran, para que la gente decida por sí misma en base a la información. Es mucho pedirle a este FA'
1496260321493008384,2022-02-22,20:07:14,pablosilvagon,'@leosarro @Frente_Amplio @GVillar_uy Hacer tablados en Capurro o arreglar una plaza es un Apoyo Basico a la Ciudadanía ?? La gente come con una plaza nueva @CosseCarolina ??  La ciudadanía no se embarra al salir a trabajar los días de lluvia en los muchos barrios que no tienen calles ni veredas por un tablado?'
1496259919972122624,2022-02-22,20:05:38,marta_alvarezt,'El barrio del ex  Mercado Modelo hay que promocionarlo @montevideoIM @Frente_Amplio'
1496258881982455809,2022-02-22,20:01:31,infocapitaluy,'#InformeCapital  #DebatexTVCiudad Sede del @Frente_Amplio.  🗣️Fernando Pereira: tenemos puntos de vistas distintos, pero no tenemos que mirarnos con antipatía.   Móvil de @josemacaraballo.  https://t.co/CVW1U0jFWd'
1496258624175415298,2022-02-22,20:00:29,pepeartigas2,'@ChCarreraLeal @Frente_Amplio @GurisesMPP @MPP609  que sponsor la muerte . buscaglia  https://t.co/G4UBbTz1Iq'
1496258544429109257,2022-02-22,20:00:10,hijo_de_utah,'@RichardRead2014 El concepto de carnero es interesante. ¿Es carnero el que no se suma al uso del sindicato como herramienta política? ¿Hacemos de cuenta que el @PITCNT1 no es el brazo sucio del @Frente_Amplio ? ¿Paran por Más y mejor MERCOSUR y paramos todos? Yo a prepo no marcho. Vos tampoco'
1496271170370473989,2022-02-22,20:50:21,fiscalhonorario,'@RobertoLRey descansen si pueden en Carnaval pero en Marzo a redoblar contra la campaña más sucia y mentirosa que se haya visto,sembrando odio de clase como propugna el PCU y ahora sumando al PIT-CNT a la Coalición Frente Amplio. NO GRANDE A LA FARSA Y LA MENTIRA! NO VOLVER A LA INSEGURIDAD'
1496271149042388995,2022-02-22,20:50:15,caratsquad_,'[SPOTIFY] Stream 💚 Carat apoya a @pledis_17 haciendo stream, recuerda que no debes estar todo el día frente al dispositivo, puedes hacerlo dejando sonar unas cuantas playlists (en nuestro perfil encontrarás algunas) o escuchando tú canción favorita 🤩💎  #세븐틴 #SEVENTEEN  https://t.co/cDs23Zqf1j'
1496265842727821318,2022-02-22,20:29:10,ffleita,'@50_montevideana #VotaSi  #debateluc'
1496271104444444678,2022-02-22,20:50:05,luis2an,'@GustavoZubia El domingo un voto menos, pero la Parca se quedo con ganas y  afila la guadaña frente al clinicas... Lo dicho. Los procesos administrativos del universo son lentos pero llega Que los ciudadanos de bien lo veamos Y esperemos que si hay dos haya 3... taaaaa????'
1496271099671285762,2022-02-22,20:50:04,patheticappetit,'@Nixsmind —Sus labios tenían un sabor que nunca habái probado pero era agradable y se quedó frente a frente, acariciando el dorso de sus manos y el resto de sus brazos.'
1496271083128774662,2022-02-22,20:50:00,as_colombia,'❌ El portugués ha marcado solo un gol en lo que llevamos de 2022 👉 Su primer y único tanto del año llegó la semana pasada, en la victoria frente al Brighton   https://t.co/se3ziZEWX1'
1496265796196401154,2022-02-22,20:28:59,damian13miller,'La banda del SIMA vota SI en defensa propia  #VotaSi  #27M  https://t.co/anTdPKy3Yw'
1496270990850117643,2022-02-22,20:49:38,davidb46_f,'Si van a construir un debate serio frente al aborto, no usen el argumento de Dios ni la religión. Eso es una creencia personal y sus creencias personales no están por encima de ningún derecho. Hablen desde la medicina, la ciencia, fuentes confiables, etc.'
1496270986391572482,2022-02-22,20:49:37,arodrig53426357,'@Limarys_Suarez Que nadie haga como @MarianaRep y vaya a su velorio a burlarse frente a la familia como hizo en el velorio de CRB, los PNP’s no somos así'
1496270928011014148,2022-02-22,20:49:23,keyceci,'@antoniorossi @laSextaTV A ver ahora quien defenderá a la Carrasco?..  frente a las posibles demandas todos a callar.. !! Es q habéis llegado muy lejos y vuestro propio cotilleo os ha destruido ..un boomerang ..a ver quien ríe el último..'
1496265400912384003,2022-02-22,20:27:25,graciel34949118,'La cartelera sindical es de los sindicatos. Se ubica en la sala de profesores. Es un derecho adquirido y regulado. No pretendan domar las ideas. A la Enseñanza,  la defiende el pueblo. Viva la Educación Pública! #VotaSi'
1496270925909606400,2022-02-22,20:49:22,jovencgtp,'El Sindicato de Trabajadores de Electrolima, Empresas Concesionarias Eléctricas y Afines-SUTEECEA realizó el 21 de febrero de 2022, un plantón de protesta frente a la sede de Luz Del Sur, ubicado en la Av. Pedro Miotta, en San Juan de Miraflores.  https://t.co/79dKwVwAee'
1496265142904004613,2022-02-22,20:26:23,kamba_lucy,'@Agus_Cabrera400 No Más MENTIRA Pichón de #BlancosPillos Corruptos Miserables, Debes SABER Que URUGUAY DEROGA los 135 Artículos de la LUC  el 27 marzo #VOTOSÍ #VOTASÍ  https://t.co/3yXjrJGgDN'
1496270825699352577,2022-02-22,20:48:58,withcuddiing,'ㅤ Justamente eso le pareció de lo más tierno. Pudiendo sentir el calor de su cuerpo y la suavidad de sus labios contra su frente, Lailah le abrazó por el cuello, pegándose a él. ㅤ'
1496264677290086405,2022-02-22,20:24:32,gabrielarrii1,'#VotaSi'
1496270806829129728,2022-02-22,20:48:54,crccol,'Durante el evento ¿Cómo está la inteligencia regulatoria en Colombia? nuestra Comisionada @PaoABonilla mencionó que frente al pilar de simplificación, en el año 2019, se logró eliminar 203 normas según criterio de costos y desuso, más o menos el 25% de la regulación.  https://t.co/OsvTPCKFAs'
1496264162317672448,2022-02-22,20:22:30,alejojojo69,'Hoy somos todos @Oandradelallana  #VotaSi  https://t.co/yybNcyrcdZ'
1496270805902184452,2022-02-22,20:48:54,alberto30067979,'Vlahovic, es el tercero en discordia. Debuto con gol, a los 35 segs, frente al Villareal por Champions. Ojo con este jugador, que en un futuro debería ser fichaje para el Barcelona.'
1496263795681144834,2022-02-22,20:21:02,dcaggiani,'Por Sauce de mateada y conversa con vecinos, vecinas, y compañeros de la 609. Cada vez sobran más razones para derogar los 135 artículos más nefastos de la LUC. #La609ConElSi #VotaSi  https://t.co/8Xjn0PDS4B'
1496270803603804167,2022-02-22,20:48:53,jlhalabi,'@cfcroce 80% de bajas militares Alemanas en toda la guerra las sufrieron en el frente oriental a un costo altísimo de bajas de la URSS. Pienso q USA e Inglaterra juntas jamás hubieran vencido a Alemania de focalizado esta solo en el frente occidental. Ciertamente no fue solo Stalingrado.'
1496270754518036488,2022-02-22,20:48:41,miltonandrsalm2,'@gbianchi404 @TelemundoUY Sra que quedan 3 años para tirar veneno, porque desde 2025 ni diputada sale.porque pierden lejos en octubre 2024, el frente tendrá el 53 %  y ustedes el 18 % cada día, cada hora están haciendo que esto ocurra, además no tienen más candidatos, entre todos no hacen uno.'
1496263752941203456,2022-02-22,20:20:52,veronica_mato,'I M P E R D I L E #VotaSi  #debateluc  https://t.co/ckCYKqhhKv'
1496270751644667904,2022-02-22,20:48:41,artu_helver,'@DeportesKC No te preocupes Carlos, el que quiera entender entiende.'
1496262846560321539,2022-02-22,20:17:16,sebapod,'Este 27/03 #VotáSi  https://t.co/1UtX091eIL'
1496262611784146950,2022-02-22,20:16:20,alvaro_rdm,'Valizas dice #VotaSi  https://t.co/bWMQXOvHFu'
1496270724792737800,2022-02-22,20:48:34,garzonunal,'Los ucronazis en el frente de guerra en Donbass. Los protegidos de los europeos y los EEUU, a los que han llenado de armas y dinero durante años, los que dirigen la formación de nuevos combatientes y de la incorporación de tropas, los realizadores de los progromos y más.'
1496262291586793472,2022-02-22,20:15:04,lilian16693620,'Ansiosa por el debate noooo #VotaSi 🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸🌸  https://t.co/JXVTrIDUSR'
1496270719658999809,2022-02-22,20:48:33,aseval_2020,'Vales de DESPENSA, una gran ayuda a la familia.  Apoya el poder adquisitivo de tus colaboradores para hacer frente a la contingencia.  #QuedateEnCasa  #YoMeQuedoEnCasa  #YouStayHomeWeAllWin  https://t.co/Sd22lLm99l'
1496261532396757003,2022-02-22,20:12:03,liberarceuy,'Trabajadores de la salud privada/Fus movilizada por el #votaSI y en solidaridad con trabajadores de Casa de Galicia 22/2/2022. #liberarce @VotaSiUy @fus_avanza  https://t.co/rWnQjPkpID'
1496270718253899777,2022-02-22,20:48:33,beautlfulmurder,'cuerpo del azabache, específicamente en sus pantalones notando el enorme bulto.  ━━ Para mí papi lo que el pida.━━  Exclamaba de una forma alegre mientras comenzaba a bajar el pantalón de su novio, haciendo que su miembro saltará frente suya; ➭'
1496261215714168836,2022-02-22,20:10:47,mppcanelones,'Vamos rumbo al 27/3 Canelones #VotaSi y cada pueblo y ciudad es parte💪🏽💪🏽💪🏽'
1496270717096235008,2022-02-22,20:48:32,necr0ph0b1c0,'@OPRSinFoul @Mikamagic80 El Frente cada día menos izquierda y más cerca de la derecha represora y capitalista. Hace mucho desapareció la  verdadera identidad con la que se creó el Frente.'
